9.980039920159680111e-01
9.980769230769230838e-01
9.979838709677418818e-01
9.978813559322033955e-01
9.980079681274900416e-01
9.979296066252587583e-01
9.979296066252587583e-01
9.979999999999999982e-01
9.979674796747967092e-01
9.979674796747967092e-01
9.979253112033195094e-01
9.979959919839679339e-01
9.980079681274900416e-01
9.980079681274900416e-01
9.980039920159680111e-01
9.979716024340771208e-01
9.979999999999999982e-01
9.980694980694980734e-01
9.979838709677418818e-01
9.980119284294234339e-01
9.979959919839679339e-01
9.980582524271844891e-01
9.978991596638655537e-01
9.980544747081712131e-01
9.980842911877394474e-01
9.979797979797979668e-01
9.980079681274900416e-01
9.979999999999999982e-01
9.979838709677418818e-01
9.980916030534351391e-01
9.979423868312756740e-01
9.980879541108986786e-01
9.979757085020243279e-01
9.979959919839679339e-01
9.979253112033195094e-01
9.980392156862745168e-01
9.979550102249489241e-01
9.981096408317580160e-01
9.979296066252587583e-01
9.979591836734693633e-01
9.980732177263968996e-01
9.979423868312756740e-01
9.979919678714859188e-01
9.980842911877394474e-01
9.980119284294234339e-01
9.979757085020243279e-01
9.979166666666666741e-01
9.979338842975206125e-01
9.979999999999999982e-01
9.980430528375733301e-01
9.980769230769230838e-01
9.981060606060605522e-01
9.979674796747967092e-01
9.980657640232107886e-01
9.980158730158730229e-01
9.979123173277661962e-01
9.980314960629921295e-01
9.979338842975206125e-01
9.979423868312756740e-01
9.979381443298969145e-01
9.979959919839679339e-01
9.980392156862745168e-01
9.980544747081712131e-01
9.980582524271844891e-01
9.979999999999999982e-01
9.979466119096509491e-01
9.979381443298969145e-01
9.980769230769230838e-01
9.980879541108986786e-01
9.980430528375733301e-01
9.980079681274900416e-01
9.980353634577603383e-01
9.979757085020243279e-01
9.980392156862745168e-01
9.980039920159680111e-01
9.979508196721311730e-01
9.979079497907950014e-01
9.980988593155893929e-01
9.979381443298969145e-01
9.980392156862745168e-01
